decision_ts,next_ts,effective_horizon,receiver_station_count,donor_station_count,requested_inbound_bikes,requested_outbound_bikes,matched_bikes,transfer_action_count,bike_km,infeasible_station_count
2022-10-28 12:00:00,2022-10-28 13:00:00,12,6,5,5324,10,10,7,21.4735004901886,0
2022-10-28 13:00:00,2022-10-28 14:00:00,12,3,8,5207,17,17,9,58.24493610858917,0
2022-10-28 14:00:00,2022-10-28 15:00:00,12,7,9,5072,20,20,11,80.30947518348694,0
2022-10-28 15:00:00,2022-10-28 16:00:00,12,4,5,4943,11,11,7,51.494998931884766,0
2022-10-28 16:00:00,2022-10-28 17:00:00,12,6,6,4844,13,13,8,69.55396866798401,0
2022-10-28 17:00:00,2022-10-28 18:00:00,12,7,7,4739,16,16,10,46.584960758686066,0
2022-10-28 18:00:00,2022-10-28 19:00:00,12,3,6,4616,7,7,6,17.406371116638184,0
2022-10-28 19:00:00,2022-10-28 20:00:00,12,5,5,4541,15,15,7,60.220337867736816,0
2022-10-28 20:00:00,2022-10-28 21:00:00,12,3,6,4539,9,9,6,55.96299195289612,0
2022-10-28 21:00:00,2022-10-28 22:00:00,12,3,3,4647,4,4,3,22.14369797706604,0
2022-10-28 22:00:00,2022-10-28 23:00:00,12,2,3,4782,8,8,3,21.440110683441162,0
2022-10-28 23:00:00,2022-10-29 00:00:00,12,5,5,4862,11,11,6,45.263609409332275,0
2022-10-29 00:00:00,2022-10-29 01:00:00,12,6,6,4929,13,13,9,24.284814774990082,0
2022-10-29 01:00:00,2022-10-29 02:00:00,12,3,2,4961,6,6,4,10.6398766040802,0
2022-10-29 02:00:00,2022-10-29 03:00:00,12,6,5,4988,13,13,7,28.79251480102539,0
2022-10-29 03:00:00,2022-10-29 04:00:00,12,2,2,5024,3,3,2,5.973905622959137,0
2022-10-29 04:00:00,2022-10-29 05:00:00,12,5,3,5072,6,6,5,7.306740343570709,0
2022-10-29 05:00:00,2022-10-29 06:00:00,12,3,3,5091,3,3,3,5.684577226638794,0
2022-10-29 06:00:00,2022-10-29 07:00:00,12,2,2,5121,2,2,2,5.021040916442871,0
2022-10-29 07:00:00,2022-10-29 08:00:00,12,2,2,5120,13,13,2,7.983963847160339,0
2022-10-29 08:00:00,2022-10-29 09:00:00,12,4,5,5084,6,6,6,18.649157524108887,0
2022-10-29 09:00:00,2022-10-29 10:00:00,12,3,3,5004,8,8,3,5.845052123069763,0
2022-10-29 10:00:00,2022-10-29 11:00:00,12,2,2,4980,5,5,2,10.650489568710327,0
2022-10-29 11:00:00,2022-10-29 12:00:00,12,5,7,4937,21,21,10,50.22617161273956,0
2022-10-29 12:00:00,2022-10-29 13:00:00,12,8,8,4888,14,14,12,53.75803184509277,0
2022-10-29 13:00:00,2022-10-29 14:00:00,12,4,5,4862,9,9,5,25.31490695476532,0
2022-10-29 14:00:00,2022-10-29 15:00:00,12,4,7,4867,13,13,8,57.13697600364685,0
2022-10-29 15:00:00,2022-10-29 16:00:00,12,7,12,4790,25,25,15,137.14704012870789,0
2022-10-29 16:00:00,2022-10-29 17:00:00,12,6,7,4744,14,14,8,60.2525999546051,0
2022-10-29 17:00:00,2022-10-29 18:00:00,12,8,10,4691,31,31,13,146.28805017471313,0
2022-10-29 18:00:00,2022-10-29 19:00:00,12,3,2,4619,5,5,3,19.394498825073242,0
2022-10-29 19:00:00,2022-10-29 20:00:00,12,5,10,4598,11,11,10,70.18115735054016,0
2022-10-29 20:00:00,2022-10-29 21:00:00,12,3,6,4612,7,7,6,43.14645552635193,0
2022-10-29 21:00:00,2022-10-29 22:00:00,12,4,7,4724,9,9,8,33.71998131275177,0
2022-10-29 22:00:00,2022-10-29 23:00:00,12,4,4,4835,6,6,4,25.745733499526978,0
2022-10-29 23:00:00,2022-10-30 00:00:00,12,2,3,4920,3,3,3,8.2768075466156,0
2022-10-30 00:00:00,2022-10-30 01:00:00,12,3,3,5010,3,3,3,7.332138538360596,0
2022-10-30 01:00:00,2022-10-30 02:00:00,12,2,2,5089,3,3,2,7.342814207077026,0
2022-10-30 02:00:00,2022-10-30 03:00:00,12,2,3,5138,3,3,3,8.300505638122559,0
2022-10-30 03:00:00,2022-10-30 04:00:00,12,3,6,5171,9,9,6,28.316801071166992,0
2022-10-30 04:00:00,2022-10-30 05:00:00,12,1,3,5189,4,4,3,9.78698182106018,0
2022-10-30 05:00:00,2022-10-30 06:00:00,12,1,1,5205,1,1,1,4.645707607269287,0
2022-10-30 06:00:00,2022-10-30 07:00:00,12,1,1,5183,1,1,1,2.5199391841888428,0
2022-10-30 07:00:00,2022-10-30 08:00:00,12,4,3,5169,8,8,4,28.45408058166504,0
2022-10-30 08:00:00,2022-10-30 09:00:00,12,3,2,5134,3,3,3,15.685519218444824,0
2022-10-30 09:00:00,2022-10-30 10:00:00,12,1,1,5114,1,1,1,2.6109914779663086,0
2022-10-30 10:00:00,2022-10-30 11:00:00,12,3,3,5090,3,3,3,9.208876490592957,0
2022-10-30 11:00:00,2022-10-30 12:00:00,12,5,4,5012,10,10,6,46.96297860145569,0
2022-10-30 12:00:00,2022-10-30 13:00:00,12,4,5,4946,8,8,7,38.24465274810791,0
